Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Paraguay,PRY,..,5.09999990463257,4.98000001907349,5.05999994277954,4.40999984741211,3.40000009536743,8.14999961853027,5.3600001335144,4.42000007629395,5.34000015258789,7.6100001335144,6.21000003814697,9.39000034332275,6.80999994277954,6.51000022888184,4.82000017166138,5.28000020980835,4.71000003814697,4.42000007629395,5.46000003814697,4.57000017166138,4.67000007629395,4.09000015258789,4.38000011444092,5.03000020980835,4.55999994277954,5.25,4.6100001335144,6.21999979019165,6.59000015258789,7.55000019073486
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Peru,PER,..,4.56199979782104,4.72100019454956,4.50099992752075,4.2480001449585,4.48000001907349,4.71799993515015,4.5939998626709,4.94700002670288,4.89799976348877,4.88399982452393,5.02600002288818,4.84000015258789,4.15000009536743,4.69999980926514,4.88000011444092,4.17999982833862,4.03999996185303,4.03999996185303,3.98000001907349,3.57999992370605,3.48000001907349,3.24000000953674,3.5699999332428,3.21000003814697,3.26999998092651,3.74000000953674,3.69000005722046,3.49000000953674,3.38000011444092,7.17999982833862
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Philippines,PHL,..,3.77900004386902,3.75200009346008,3.69799995422363,3.63000011444092,3.625,3.59299993515015,3.61700010299683,3.8050000667572,3.69099998474121,3.65300011634827,3.70000004768372,3.62599992752075,3.52999997138977,3.54999995231628,3.79999995231628,4.05000019073486,3.4300000667572,3.72000002861023,3.85999989509583,3.60999989509583,3.58999991416931,3.5,3.5,3.59999990463257,3.0699999332428,2.70000004768372,2.54999995231628,2.33999991416931,2.24000000953674,2.51999998092651
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Poland,POL,..,12.9840002059937,13.6499996185303,14.3900003433228,14.8299999237061,13.6999998092651,12.6800003051758,10.960000038147,9.9399995803833,12.289999961853,16.3099994659424,18.3700008392334,19.8899993896484,19.3700008392334,19.0699996948242,17.75,13.8400001525879,9.60000038146973,7.11999988555908,8.17000007629395,9.64000034332275,9.63000011444092,10.0900001525879,10.3299999237061,8.98999977111816,7.5,6.15999984741211,4.8899998664856,3.84999990463257,3.27999997138977,3.16000008583069
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Portugal,PRT,..,3.92000007629395,3.98000001907349,5.30000019073486,6.71000003814697,7.05999994277954,7.30000019073486,6.57000017166138,4.65000009536743,4.57999992370605,3.80999994277954,3.82999992370605,4.5,6.13000011444092,6.32000017166138,7.57999992370605,7.65000009536743,7.96000003814697,7.55000019073486,9.43000030517578,10.7700004577637,12.6800003051758,15.5299997329712,16.1800003051758,13.8900003433228,12.4399995803833,11.0699996948242,8.86999988555908,6.98999977111816,6.46000003814697,6.78999996185303
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Puerto Rico,PRI,..,16.1800003051758,16.9300003051758,16.9099998474121,14.6000003814697,13.9300003051758,13.6400003433228,13.8000001907349,13.460000038147,11.8100004196167,10.0799999237061,11.3999996185303,11.9399995803833,11.7799997329712,10.3100004196167,11.3500003814697,11.0100002288818,10.9300003051758,11.4799995422363,15,16.1000003814697,15.6999998092651,14.5,14.3000001907349,13.8999996185303,12,11.8000001907349,10.8000001907349,9.19999980926514,8.30000019073486,8.89000034332275
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Qatar,QAT,..,0.806999981403351,0.810999989509583,0.814000010490417,0.818000018596649,0.822000026702881,0.825999975204468,0.829999983310699,0.833999991416931,0.837999999523163,0.842000007629395,0.846000015735626,0.851000010967255,0.856000006198883,0.860000014305115,0.865000009536743,0.870000004768372,0.519999980926514,0.310000002384186,0.310000002384186,0.449999988079071,0.560000002384186,0.479999989271164,0.280000001192093,0.200000002980232,0.170000001788139,0.150000005960464,0.140000000596046,0.109999999403954,0.100000001490116,0.214000001549721
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Romania,ROU,..,8.06999969482422,8.26000022888184,8.36400032043457,8.17000007629395,8.01000022888184,6.73999977111816,5.51000022888184,5.63000011444092,6.23999977111816,6.96999979019165,6.55999994277954,8.10999965667725,6.94999980926514,7.71999979019165,7.17000007629395,7.26999998092651,6.40999984741211,5.78999996185303,6.8600001335144,6.96000003814697,7.17999982833862,6.78999996185303,7.09999990463257,6.80000019073486,6.80999994277954,5.90000009536743,4.92999982833862,4.19000005722046,3.91000008583069,5.03000020980835
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Russian Federation,RUS,..,5.40500020980835,5.17999982833862,5.88000011444092,8.13000011444092,9.44999980926514,9.67000007629395,11.8100004196167,13.2600002288818,13.039999961853,10.5799999237061,8.97999954223633,7.88000011444092,8.21000003814697,7.76000022888184,7.11999988555908,7.05999994277954,6,6.21000003814697,8.30000019073486,7.36999988555908,6.53999996185303,5.44000005722046,5.46000003814697,5.15999984741211,5.57000017166138,5.55999994277954,5.21000003814697,4.84999990463257,4.5,5.59000015258789
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Rwanda,RWA,..,0.300000011920929,0.34400001168251,0.40599998831749,0.465000003576279,0.5,0.560000002384186,0.611999988555908,0.675000011920929,0.739000022411346,0.787000000476837,0.842999994754791,0.889999985694885,0.939999997615814,0.948000013828278,0.96399998664856,0.986000001430511,1.01199996471405,1.02400004863739,1.05999994277954,1.07799994945526,1.09899997711182,1.11800003051758,1.15199995040894,1.16999995708466,1.14800000190735,1.14400005340576,1.13699996471405,1.11099994182587,1.09800004959106,1.48500001430511
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Samoa,WSM,..,2.09999990463257,2.3840000629425,2.63100004196167,3.03500008583069,3.18700003623962,3.47399997711182,3.90300011634827,4.17500019073486,4.48000001907349,4.66400003433228,4.96000003814697,5.09600019454956,5.1560001373291,5.21700000762939,5.29400014877319,5.42199993133545,5.3600001335144,5.58099985122681,5.82800006866455,5.72800016403198,5.67999982833862,8.75,8.66699981689453,8.72000026702881,8.50100040435791,8.30700016021729,8.57800006866455,8.68599987030029,8.4060001373291,9.14900016784668
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sao Tome and Principe,STP,..,14.3800001144409,14.3909997940063,14.3879995346069,14.3730001449585,14.3769998550415,14.3859996795654,14.3940000534058,14.371000289917,14.3699998855591,14.3999996185303,15.7299995422363,17.6299991607666,16.3600006103516,16.1200008392334,16.4699993133545,16.6499996185303,16.2339992523193,15.6309995651245,15.1990003585815,14.6049995422363,14.1079998016357,13.5900001525879,13.6490001678467,13.7049999237061,13.8210000991821,13.8940000534058,13.9739999771118,14.0609998703003,14.1440000534058,15.746000289917
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Saudi Arabia,SAU,..,7.06599998474121,7.19999980926514,6.85300016403198,6.41400003433228,6,5.55800008773804,5.15399980545044,4.71999979019165,4.34999990463257,4.57000017166138,4.61999988555908,5.26999998092651,5.55999994277954,5.82000017166138,6.05000019073486,6.25,5.73000001907349,5.07999992370605,5.38000011444092,5.55000019073486,5.76999998092651,5.51999998092651,5.57000017166138,5.71999979019165,5.59000015258789,5.65000009536743,5.8899998664856,6.03999996185303,5.6729998588562,7.44999980926514
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Senegal,SEN,..,5.57200002670288,5.58900022506714,5.5939998626709,5.61100006103516,5.56699991226196,5.60300016403198,5.59800004959106,5.57800006866455,5.5789999961853,5.60599994659424,5.60699987411499,5.65000009536743,6.68800020217896,7.79300022125244,8.89599990844727,10.0299997329712,10.0839996337891,10.1330003738403,10.2110004425049,10.2639999389648,10.3599996566772,9.4379997253418,8.57800006866455,7.64599990844727,6.76000022888184,4.46000003814697,3.69000005722046,3.27500009536743,2.85999989509583,3.62299990653992
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Serbia,SRB,..,13.3299999237061,12.9359998703003,12.8219995498657,13.4040002822876,13.3999996185303,13.1999998092651,13.8000001907349,13.6999998092651,13.6999998092651,12.6000003814697,12.8000001907349,13.8000001907349,15.1999998092651,18.5,20.8500003814697,20.8500003814697,18.0599994659424,13.6999998092651,16.1399993896484,19.2199993133545,22.9699993133545,24,22.1499996185303,19.2199993133545,17.6599998474121,15.2600002288818,13.4799995422363,12.7299995422363,10.3900003433228,9.01000022888184
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sierra Leone,SLE,..,3.46499991416931,3.50699996948242,3.46300005912781,3.46799993515015,3.47699999809265,3.45499992370605,3.46799993515015,3.45000004768372,3.4539999961853,3.43400001525879,3.45700001716614,3.38800001144409,3.41799998283386,3.42000007629395,3.54699993133545,3.67199993133545,3.78800010681152,3.91899991035461,4.04899978637695,4.17000007629395,4.29400014877319,4.39799976348877,4.51000022888184,4.67999982833862,4.74200010299683,4.66300010681152,4.66300010681152,4.65999984741211,4.64900016784668,5.19500017166138
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Singapore,SGP,..,2.1800000667572,3.08999991416931,3.0699999332428,3.02999997138977,3.29999995231628,3.5699999332428,2.5,3.41000008583069,4.84999990463257,3.70000004768372,3.75999999046326,5.65000009536743,5.92999982833862,5.84000015258789,5.59000015258789,4.48000001907349,3.90000009536743,3.96000003814697,5.8600001335144,4.11999988555908,3.89000010490417,3.72000002861023,3.85999989509583,3.74000000953674,3.78999996185303,4.07999992370605,4.19999980926514,3.64299988746643,3.09999990463257,4.09999990463257
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Slovak Republic,SVK,..,11.5830001831055,11.8739995956421,12.1999998092651,13.6499996185303,13.1099996566772,11.3400001525879,11.8900003433228,12.1899995803833,15.9499998092651,19.0599994659424,19.3799991607666,18.7199993133545,17.1200008392334,18.6000003814697,16.2600002288818,13.3699998855591,11.1400003433228,9.51000022888184,12.0299997329712,14.3800001144409,13.6199998855591,13.960000038147,14.2200002670288,13.1800003051758,11.4799995422363,9.67000007629395,8.13000011444092,6.53999996185303,5.75,6.69000005722046
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Slovenia,SVN,..,7.07999992370605,7.67700004577637,8.51000022888184,8.23999977111816,7.15000009536743,6.90999984741211,6.65000009536743,7.3899998664856,7.32000017166138,6.92000007629395,5.67999982833862,5.92000007629395,6.48000001907349,6.01000022888184,6.51000022888184,5.94999980926514,4.82000017166138,4.36999988555908,5.8600001335144,7.23999977111816,8.17000007629395,8.84000015258789,10.1000003814697,9.67000007629395,8.96000003814697,8,6.55999994277954,5.1100001335144,4.44999980926514,4.96999979019165
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Solomon Islands,SLB,..,1.32400000095367,1.24600005149841,1.40499997138977,1.36199998855591,1.35500001907349,1.52799999713898,1.60699999332428,1.59300005435944,1.66199994087219,2.02600002288818,1.90699994564056,1.82500004768372,1.66400003433228,1.70099997520447,1.76499998569489,1.82200002670288,1.87699997425079,1.89300000667572,2.01999998092651,1.57799994945526,1.29700005054474,1.05499994754791,0.689999997615814,0.732999980449677,0.734000027179718,0.698000013828278,0.707000017166138,0.723999977111816,0.754999995231628,0.916000008583069
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Somalia,SOM,..,19.1900005340576,19.2719993591309,19.1609992980957,19.326000213623,19.1389999389648,19.0960006713867,19.1380004882813,19.0830001831055,19.0639991760254,19.0520000457764,19.0380001068115,19.0189990997314,19.0160007476807,19.0170001983643,19.0130004882813,19.0139999389648,18.8969993591309,18.9169998168945,18.9370002746582,18.9580001831055,18.9790000915527,18.9740009307861,18.9519996643066,18.9300003051758,18.9029998779297,18.8889999389648,18.8819999694824,18.8500003814697,18.8279991149902,19.7229995727539
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,South Africa,ZAF,..,29.9549999237061,29.9799995422363,29.9220008850098,29.8889999389648,29.8939990997314,29.8740005493164,29.9069995880127,29.94700050354,29.9130001068115,29.8799991607666,30.6900005340576,33.2900009155273,32.310001373291,29.4500007629395,29.1200008392334,28.3400001525879,26.5400009155273,22.4099998474121,23.5200004577637,24.6800003051758,24.6399993896484,24.7299995422363,24.5599994659424,24.8899993896484,25.1499996185303,26.5400009155273,27.0400009155273,26.9099998474121,28.4699993133545,29.2199993133545
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,South Sudan,SSD,..,11.91100025177,11.9460000991821,11.9849996566772,12.0170001983643,12,12.0120000839233,11.996000289917,12.0450000762939,12.0640001296997,12.0570001602173,12.0679998397827,12.081000328064,12.0860004425049,12.121000289917,12.1129999160767,12.1099996566772,12.1149997711182,12.1499996185303,12.1780004501343,12.1770000457764,12.1999998092651,12.1979999542236,12.1280002593994,12.1879997253418,12.2749996185303,12.2950000762939,12.253999710083,12.2370004653931,12.2259998321533,14.0299997329712
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Spain,ESP,..,15.9300003051758,17.7000007629395,22.1599998474121,24.2099990844727,22.6700000762939,22.1399993896484,20.7000007629395,18.6700000762939,15.4799995422363,13.789999961853,10.3500003814697,11.1499996185303,11.2799997329712,11.0900001525879,9.14999961853027,8.44999980926514,8.22999954223633,11.25,17.8600006103516,19.8600006103516,21.3899993896484,24.7900009155273,26.0900001525879,24.4400005340576,22.0599994659424,19.6299991607666,17.2199993133545,15.25,14.1000003814697,15.5299997329712
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sri Lanka,LKA,..,14.6599998474121,14.2200002670288,13.8199996948242,13.0299997329712,12.2700004577637,11.3500003814697,10.6000003814697,9.17000007629395,8.88000011444092,7.73999977111816,7.90000009536743,8.76000022888184,8.22000026702881,8.38000011444092,7.67000007629395,6.5,5.96999979019165,5.21999979019165,5.84999990463257,4.78000020980835,4.11999988555908,3.88000011444092,4.23999977111816,4.19000005722046,4.51999998092651,4.23999977111816,4.05000019073486,4.32000017166138,4.34999990463257,5.87799978256226
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,St. Lucia,LCA,..,16.9050006866455,16.7259998321533,16.7999992370605,17,15.8299999237061,16.3299999237061,20.4699993133545,21.6000003814697,18.0900001525879,16.4899997711182,18.5249996185303,20.3899993896484,22.1800003051758,20.9699993133545,18.7000007629395,16,14,12.7200002670288,15.3699998855591,17.1079998016357,18.8600006103516,19.0599994659424,22.2099990844727,21.2959995269775,20.5620002746582,19.6490001678467,18.8600006103516,19.0799999237061,15.3199996948242,16.8920001983643
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,St. Vincent and the Grenadines,VCT,..,19.7700004577637,19.6879997253418,19.7390003204346,20.1870002746582,19.9909992218018,20.3819999694824,20.443000793457,20.5659999847412,20.7660007476807,20.9549999237061,21.1000003814697,20.5919990539551,20.2129993438721,20.0189990997314,19.7509994506836,19.2329998016357,19.0590000152588,18.7900009155273,18.9629993438721,19.0499992370605,18.988000869751,18.9650001525879,18.9899997711182,19.05299949646,19.0900001525879,19.1100006103516,19.181999206543,19.1800003051758,19.2800006866455,21.0020008087158
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sudan,SDN,..,15.5539999008179,15.5570001602173,15.5640001296997,15.5579996109009,15.4630002975464,15.4200000762939,15.3280000686646,15.3450002670288,15.3100004196167,15.2299995422363,15.1800003051758,15.1309995651245,15.0670003890991,15.0539999008179,14.9659996032715,14.8879995346069,14.8190002441406,14.8000001907349,13,15.1979999542236,17.4400005340576,17.4549999237061,17.4099998474121,17.4309997558594,17.4899997711182,17.5200004577637,17.5330009460449,17.5799999237061,17.6539993286133,19.6490001678467
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Suriname,SUR,..,17.0739994049072,17.2800006866455,15.6400003433228,12.6999998092651,8.39000034332275,10.8800001144409,10.5600004196167,10.6300001144409,13.6000003814697,12.7379999160767,11.9119997024536,11.1529998779297,10.3070001602173,9.48999977111816,9.38300037384033,9.19200038909912,9.0319995880127,8.875,8.72000026702881,7.15000009536743,7.53999996185303,8.10000038146973,6.59999990463257,6.94000005722046,7.21999979019165,7.92000007629395,7.90399980545044,7.92600011825562,8.03999996185303,9.77799987792969
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sweden,SWE,..,3.24000000953674,5.71999979019165,9.32999992370605,9.57999992370605,8.89999961853027,9.55000019073486,10.3599996566772,8.9399995803833,7.6100001335144,5.46999979019165,4.73000001907349,4.96999979019165,5.55000019073486,6.69000005722046,7.48999977111816,7.07000017166138,6.15999984741211,6.23000001907349,8.35000038146973,8.60999965667725,7.80000019073486,7.98000001907349,8.05000019073486,7.94999980926514,7.42999982833862,6.98999977111816,6.71999979019165,6.3600001335144,6.82999992370605,8.28999996185303
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Switzerland,CHE,..,1.77999997138977,2.80999994277954,3.72000002861023,3.88000011444092,3.32999992370605,3.71000003814697,4.19999980926514,3.59999990463257,3.15000009536743,2.67000007629395,2.49000000953674,2.92000007629395,4.11999988555908,4.32000017166138,4.44000005722046,4,3.65000009536743,3.34999990463257,4.11999988555908,4.80000019073486,4.40000009536743,4.48000001907349,4.75,4.82999992370605,4.80000019073486,4.92000007629395,4.80000019073486,4.71000003814697,4.3899998664856,4.82000017166138
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Syrian Arab Republic,SYR,..,6.75,7.0310001373291,7.40000009536743,7.5,7.19999980926514,7.29300022125244,7.39499998092651,7.44999980926514,7.59999990463257,9.60400009155273,11.6300001144409,10.9280004501343,10.2799997329712,9.53600025177002,8.85299968719482,8.17000007629395,8.42000007629395,10.9399995803833,8.14000034332275,8.60999965667725,8.69699954986572,8.80799961090088,8.82600021362305,8.7209997177124,8.71199989318848,8.72500038146973,8.7519998550415,8.75500011444092,8.77299976348877,10.2569999694824
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tajikistan,TJK,..,1.89999997615814,2.09999990463257,6.19999980926514,8.80000019073486,10.3000001907349,13.3999996185303,13.8999996185303,16.5,15.3999996185303,15.1309995651245,14.7729997634888,14.4119997024536,14.0229997634888,13.6099996566772,13.1280002593994,12.7430000305176,12.3690004348755,11.9790000915527,11.5,10.8900003433228,10.2410001754761,9.57600021362305,8.90799999237061,8.22999954223633,7.55399990081787,6.90000009536743,6.9539999961853,7.01200008392334,7.06099987030029,7.58300018310547
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tanzania,TZA,..,3.59999990463257,3.56100010871887,3.49699997901917,3.43600010871887,3.35800004005432,3.29099988937378,3.24499988555908,3.18600010871887,3.11700010299683,3.06299996376038,2.99000000953674,3.03999996185303,3.10599994659424,3.16199994087219,3.2260000705719,3.29999995231628,3.02999997138977,2.76900005340576,2.5,2.98600006103516,3.47000002861023,3.2279999256134,2.9300000667572,2.11999988555908,2.14299988746643,2.15799999237061,2.17700004577637,2.20600008964539,2.22199988365173,2.52800011634827
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Thailand,THA,..,2.63000011444092,1.35000002384186,1.49000000953674,1.35000002384186,1.10000002384186,1.07000005245209,0.870000004768372,3.40000009536743,2.97000002861023,2.39000010490417,2.59999990463257,1.82000005245209,1.53999996185303,1.50999999046326,1.35000002384186,1.22000002861023,1.17999994754791,1.17999994754791,0.949000000953674,0.620000004768372,0.660000026226044,0.579999983310699,0.25,0.579999983310699,0.600000023841858,0.689999997615814,0.829999983310699,0.769999980926514,0.720000028610229,1.10000002384186
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Timor-Leste,TLS,..,3.53699994087219,3.52999997138977,3.5220000743866,3.53999996185303,3.53299999237061,3.5090000629425,3.55900001525879,3.60599994659424,3.9300000667572,3.41300010681152,3.37199997901917,3.57299995422363,3.51600003242493,3.47699999809265,3.43799996376038,3.48900008201599,3.34200000762939,3.31599998474121,3.31200003623962,3.29999995231628,3.54699993133545,3.75999999046326,4.01700019836426,4.21000003814697,4.44600009918213,4.65999984741211,4.76000022888184,4.73099994659424,4.50500011444092,4.90500020980835
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Togo,TGO,..,3.66400003433228,3.71000003814697,3.78900003433228,3.69899988174438,3.76200008392334,3.79299998283386,3.80599999427795,3.91400003433228,3.93199992179871,3.98499989509583,4.01900005340576,4.04699993133545,4.07600021362305,4.15500020980835,4.21799993515015,4.23000001907349,3.80299997329712,3.33500003814697,2.88299989700317,2.43199992179871,1.98000001907349,2.03399991989136,2.08899998664856,2.14499998092651,2.20000004768372,2.96600008010864,3.74000000953674,3.72900009155273,3.71900010108948,3.9449999332428
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tonga,TON,..,1.30599999427795,1.375,1.29999995231628,1.65600001811981,1.97800004482269,2.48699998855591,2.89299988746643,3.23900008201599,3.57599997520447,4.07999992370605,4.33699989318848,4.66400003433228,5.17999982833862,4.00899982452393,2.49499988555908,1.0900000333786,1.25,1.35199999809265,1.67400002479553,1.73699998855591,1.78900003433228,2.06599998474121,2.24200010299683,2.36500000953674,2.54999995231628,2.56900000572205,2.81500005722046,3.0699999332428,3.06200003623962,3.62800002098084
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Trinidad and Tobago,TTO,..,18.5200004577637,19.6599998474121,19.8099994659424,18.4400005340576,17.2199993133545,16.25,15.0100002288818,14.210000038147,13.1199998855591,12.1000003814697,10.8800001144409,10.3900003433228,10.4799995422363,8.32999992370605,7.94999980926514,6.26999998092651,5.53999996185303,4.63000011444092,5.28000020980835,4.03000020980835,3.4300000667572,3.72000002861023,2.6800000667572,2.48000001907349,2.4300000667572,3.21000003814697,3.27500009536743,3.33699989318848,3.42199993133545,4.56799983978271
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tunisia,TUN,..,15.6479997634888,15.5839996337891,15.8299999237061,15.8579998016357,15.9370002746582,15.831000328064,15.9399995803833,15.6059999465942,15.210000038147,14.9399995803833,14.3999996185303,14.5500001907349,14.5100002288818,14.2299995422363,12.8699998855591,12.5100002288818,12.3599996566772,12.4399995803833,13.289999961853,13.0500001907349,18.3299999237061,17.6299991607666,15.9300003051758,15.0570001602173,15.1599998474121,15.5600004196167,15.3299999237061,15.460000038147,15.1300001144409,16.5919990539551
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Turkiye,TUR,..,8.21000003814697,8.51000022888184,8.96000003814697,8.57999992370605,7.6399998664856,6.63000011444092,6.84000015258789,6.8899998664856,7.69000005722046,6.5,8.38000011444092,10.3599996566772,10.539999961853,10.8400001525879,10.6400003433228,8.72000026702881,8.86999988555908,9.71000003814697,12.5500001907349,10.6599998474121,8.80000019073486,8.14999961853027,8.72999954223633,9.88000011444092,10.2399997711182,10.8400001525879,10.8199996948242,10.8900003433228,13.6700000762939,13.1099996566772
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Turkmenistan,TKM,..,1.39999997615814,1.5,1.5,4.69999980926514,8.30000019073486,10.3000001907349,11,12.1999998092651,12.6999998092651,11.53600025177,10.6750001907349,9.7480001449585,8.98799991607666,8.1899995803833,7.49900007247925,6.61100006103516,5.76000022888184,4.95100021362305,4,4,4.08900022506714,4.08599996566772,4.1100001335144,4.14499998092651,4.13899993896484,4.16900014877319,4.2039999961853,4.23400020599365,4.26800012588501,4.95100021362305
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Uganda,UGA,..,0.939999997615814,0.920000016689301,1.15699994564056,1.4210000038147,1.64900004863739,1.91999995708466,2.20900011062622,2.47399997711182,2.71000003814697,3.02600002288818,3.2739999294281,3.5,3.59999990463257,2.74900007247925,1.89999997615814,2.28699994087219,2.72699999809265,3.1489999294281,3.59999990463257,3.58599996566772,3.51300001144409,3.54999995231628,1.9099999666214,1.90600001811981,1.91100001335144,1.91999995708466,1.932000041008,1.92299997806549,1.92499995231628,2.76799988746643
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Ukraine,UKR,..,1.89999997615814,1.89999997615814,2,2,5.61999988555908,7.65000009536743,8.93000030517578,11.3199996948242,11.8599996566772,11.710000038147,11.0600004196167,10.1400003433228,9.0600004196167,8.59000015258789,7.17999982833862,6.80999994277954,6.34999990463257,6.3600001335144,8.84000015258789,8.10000038146973,7.84999990463257,7.53000020980835,7.17000007629395,9.27000045776367,9.14000034332275,9.35000038146973,9.5,8.80000019073486,8.1899995803833,9.13199996948242
